feed.count,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
20,0.051630556,14,1,0,23.8,612,8,2002_2003,612_2002_2003
4,-0.063277523,11,1,0,23.8,614,8,2002_2003,614_2002_2003
13,0.051630556,11,1,0,23.8,615,8,2002_2003,615_2002_2003
12,0.051630556,11,1,0,23.8,616,8,2002_2003,616_2002_2003
8,0.051630556,85,1,1,23.8,1375,8,2002_2003,1375_2002_2003
69,0.785129478,10,0,0,16.8,198,8,2003_2004,198_2003_2004
6,0.785129478,85,0,1,16.8,531,8,2003_2004,531_2003_2004
12,0.785129478,26,0,0,16.8,550,8,2003_2004,550_2003_2004
27,0.785129478,26,0,0,16.8,551,8,2003_2004,551_2003_2004
38,0.785129478,26,0,0,16.8,552,8,2003_2004,552_2003_2004
13,0.785129478,24,0,0,16.8,553,8,2003_2004,553_2003_2004
25,0.785129478,24,0,0,16.8,554,8,2003_2004,554_2003_2004
12,-0.174571138,21,0,0,16.8,555,8,2003_2004,555_2003_2004
24,0.785129478,21,0,0,16.8,556,8,2003_2004,556_2003_2004
4,-0.415136426,21,0,0,16.8,558,8,2003_2004,558_2003_2004
27,0.785129478,15,0,0,16.8,560,8,2003_2004,560_2003_2004
19,0.722724019,15,0,0,16.8,561,8,2003_2004,561_2003_2004
24,-0.174571138,13,0,0,16.8,563,8,2003_2004,563_2003_2004
46,0.785129478,13,0,0,16.8,564,8,2003_2004,564_2003_2004
7,0.012671625,13,0,0,16.8,565,8,2003_2004,565_2003_2004
52,0.785129478,13,0,0,16.8,566,8,2003_2004,566_2003_2004
25,0.785129478,53,1,1,16.8,599,8,2003_2004,599_2003_2004
23,0.785129478,29,1,0,16.8,610,8,2003_2004,610_2003_2004
15,0.785129478,26,1,0,16.8,611,8,2003_2004,611_2003_2004
30,0.458390442,13,0,0,14.88,198,8,2003_2004,198_2003_2004
27,0.458390442,88,0,1,14.88,531,8,2003_2004,531_2003_2004
22,0.458390442,29,0,0,14.88,550,8,2003_2004,550_2003_2004
24,0.458390442,29,0,0,14.88,551,8,2003_2004,551_2003_2004
78,0.458390442,29,0,0,14.88,552,8,2003_2004,552_2003_2004
36,0.458390442,26,0,0,14.88,553,8,2003_2004,553_2003_2004
27,0.458390442,26,0,0,14.88,554,8,2003_2004,554_2003_2004
27,0.458390442,24,0,0,14.88,556,8,2003_2004,556_2003_2004
18,0.458390442,18,0,0,14.88,560,8,2003_2004,560_2003_2004
19,0.458390442,18,0,0,14.88,561,8,2003_2004,561_2003_2004
36,0.458390442,16,0,0,14.88,564,8,2003_2004,564_2003_2004
48,0.458390442,16,0,0,14.88,566,8,2003_2004,566_2003_2004
8,0.458390442,55,1,1,14.88,599,8,2003_2004,599_2003_2004
15,0.458390442,32,1,0,14.88,610,8,2003_2004,610_2003_2004
19,0.434772123,29,1,0,14.88,611,8,2003_2004,611_2003_2004
5,0.750337966,97,0,1,13.31,531,8,2004_2005,531_2004_2005
60,0.750337966,25,0,0,13.31,566,8,2004_2005,566_2004_2005
8,-1.08732094,12,0,0,13.31,568,8,2004_2005,568_2004_2005
56,0.750337966,12,0,0,13.31,569,8,2004_2005,569_2004_2005
50,0.750337966,10,0,0,13.31,570,8,2004_2005,570_2004_2005
34,0.750337966,10,0,0,13.31,571,8,2004_2005,571_2004_2005
47,0.683619221,9,0,0,13.31,572,8,2004_2005,572_2004_2005
51,0.750337966,7,0,0,13.31,573,8,2004_2005,573_2004_2005
24,0.750337966,64,1,1,13.31,599,8,2004_2005,599_2004_2005
51,0.675747497,12,1,0,13.31,620,8,2004_2005,620_2004_2005
35,0.750337966,10,1,0,13.31,622,8,2004_2005,622_2004_2005
28,0.750337966,10,1,0,13.31,623,8,2004_2005,623_2004_2005
70,0.750337966,9,1,0,13.31,624,8,2004_2005,624_2004_2005
34,0.750337966,7,1,0,13.31,625,8,2004_2005,625_2004_2005
16,0.984507967,99,0,1,13,531,8,2004_2005,531_2004_2005
37,0.984507967,27,0,0,13,566,8,2004_2005,566_2004_2005
20,0.984507967,15,0,0,13,569,8,2004_2005,569_2004_2005
35,0.984507967,12,0,0,13,570,8,2004_2005,570_2004_2005
53,0.966900818,12,0,0,13,571,8,2004_2005,571_2004_2005
40,0.966900818,12,0,0,13,572,8,2004_2005,572_2004_2005
55,0.984507967,10,0,0,13,573,8,2004_2005,573_2004_2005
8,0.984507967,67,1,1,13,599,8,2004_2005,599_2004_2005
60,0.966900818,15,1,0,13,620,8,2004_2005,620_2004_2005
24,0.984507967,12,1,0,13,622,8,2004_2005,622_2004_2005
25,0.984507967,12,1,0,13,623,8,2004_2005,623_2004_2005
46,0.984507967,12,1,0,13,624,8,2004_2005,624_2004_2005
21,0.984507967,10,1,0,13,625,8,2004_2005,625_2004_2005
86,0.127665633,11,0,0,9.18,190,41,2002_2003,190_2002_2003
58,-0.250108457,8,0,0,9.18,191,41,2002_2003,191_2002_2003
49,-0.250108457,8,0,0,9.18,192,41,2002_2003,192_2002_2003
42,-0.335433885,8,0,0,9.18,193,41,2002_2003,193_2002_2003
47,0.104923056,11,1,0,9.18,217,41,2002_2003,217_2002_2003
69,0.127665633,11,1,0,9.18,218,41,2002_2003,218_2002_2003
32,0.127665633,8,1,0,9.18,219,41,2002_2003,219_2002_2003
26,0.127665633,8,1,0,9.18,220,41,2002_2003,220_2002_2003
12,0.127665633,44,1,1,9.18,474,41,2002_2003,474_2002_2003
10,0.127665633,48,0,1,9.18,536,41,2002_2003,536_2002_2003
33,0.106098164,13,0,0,9.81,190,41,2002_2003,190_2002_2003
36,0.106098164,10,0,0,9.81,191,41,2002_2003,191_2002_2003
37,0.106098164,10,0,0,9.81,192,41,2002_2003,192_2002_2003
28,0.07462753,10,0,0,9.81,193,41,2002_2003,193_2002_2003
28,-0.052740389,13,1,0,9.81,217,41,2002_2003,217_2002_2003
22,-0.0228707,13,1,0,9.81,218,41,2002_2003,218_2002_2003
27,0.106098164,10,1,0,9.81,219,41,2002_2003,219_2002_2003
24,0.07462753,10,1,0,9.81,220,41,2002_2003,220_2002_2003
8,0.106098164,46,1,1,9.81,474,41,2002_2003,474_2002_2003
13,0.106098164,50,0,1,9.81,536,41,2002_2003,536_2002_2003
3,-0.833041582,16,0,0,12.96,190,41,2002_2003,190_2002_2003
18,-0.773230453,13,0,0,12.96,191,41,2002_2003,191_2002_2003
7,-0.773230453,13,0,0,12.96,192,41,2002_2003,192_2002_2003
7,-0.773230453,13,0,0,12.96,193,41,2002_2003,193_2002_2003
0,-0.773230453,6,0,0,12.96,194,41,2002_2003,194_2002_2003
0,-5.354901263,6,0,0,12.96,195,41,2002_2003,195_2002_2003
15,-0.773230453,16,1,0,12.96,217,41,2002_2003,217_2002_2003
14,-0.773230453,16,1,0,12.96,218,41,2002_2003,218_2002_2003
5,-0.773230453,13,1,0,12.96,219,41,2002_2003,219_2002_2003
9,-0.773230453,13,1,0,12.96,220,41,2002_2003,220_2002_2003
2,-0.773230453,6,1,0,12.96,221,41,2002_2003,221_2002_2003
0,-0.773230453,6,1,0,12.96,222,41,2002_2003,222_2002_2003
2,-0.773230453,49,1,1,12.96,474,41,2002_2003,474_2002_2003
21,-0.773230453,53,0,1,12.96,536,41,2002_2003,536_2002_2003
29,0.211374919,19,0,0,12.18,199,41,2004_2005,199_2004_2005
28,0.211374919,19,0,0,12.18,200,41,2004_2005,200_2004_2005
37,0.366883437,11,0,0,12.18,201,41,2004_2005,201_2004_2005
40,1.089389195,11,0,0,12.18,202,41,2004_2005,202_2004_2005
58,1.089389195,8,0,0,12.18,204,41,2004_2005,204_2004_2005
55,1.089389195,6,0,0,12.18,206,41,2004_2005,206_2004_2005
42,1.089389195,6,0,0,12.18,207,41,2004_2005,207_2004_2005
5,-0.640695912,24,1,0,12.18,221,41,2004_2005,221_2004_2005
15,-0.640695912,24,1,0,12.18,222,41,2004_2005,222_2004_2005
63,1.089389195,8,1,0,12.18,225,41,2004_2005,225_2004_2005
49,1.089389195,8,1,0,12.18,228,41,2004_2005,228_2004_2005
40,1.089389195,6,1,0,12.18,229,41,2004_2005,229_2004_2005
34,1.089389195,6,1,0,12.18,230,41,2004_2005,230_2004_2005
38,0.924403247,68,1,1,12.18,474,41,2004_2005,474_2004_2005
16,1.089389195,72,0,1,12.18,536,41,2004_2005,536_2004_2005
1,0.605789585,30,1,1,11.03,143,41,2005_2006,143_2005_2006
0,0.605789585,20,0,1,11.03,204,41,2005_2006,204_2005_2006
44,0.605789585,6,0,0,11.03,210,41,2005_2006,210_2005_2006
28,0.605789585,6,0,0,11.03,211,41,2005_2006,211_2005_2006
16,0.605789585,20,1,0,11.03,225,41,2005_2006,225_2005_2006
4,-1.274631036,20,1,0,11.03,228,41,2005_2006,228_2005_2006
7,-1.014896331,17,1,0,11.03,229,41,2005_2006,229_2005_2006
4,-1.274631036,17,1,0,11.03,230,41,2005_2006,230_2005_2006
23,0.605789585,12,1,0,11.03,231,41,2005_2006,231_2005_2006
15,0.582813605,12,1,0,11.03,232,41,2005_2006,232_2005_2006
58,0.605789585,12,1,0,11.03,233,41,2005_2006,233_2005_2006
13,0.582813605,6,1,0,11.03,234,41,2005_2006,234_2005_2006
24,0.582813605,6,1,0,11.03,235,41,2005_2006,235_2005_2006
1,-1.152250658,83,0,1,11.03,536,41,2005_2006,536_2005_2006
1,0.008276744,54,0,1,19.9,531,8,2000_2001,531_2000_2001
7,-0.202706303,32,0,0,19.9,536,8,2000_2001,536_2000_2001
12,-0.223991341,27,0,0,19.9,537,8,2000_2001,537_2000_2001
19,0.115464497,16,0,0,19.9,538,8,2000_2001,538_2000_2001
49,0.115464497,16,0,0,19.9,539,8,2000_2001,539_2000_2001
22,0.115464497,16,0,0,19.9,540,8,2000_2001,540_2000_2001
17,0.115464497,16,0,0,19.9,541,8,2000_2001,541_2000_2001
22,0.015802594,16,0,0,19.9,542,8,2000_2001,542_2000_2001
32,0.115464497,9,0,0,19.9,543,8,2000_2001,543_2000_2001
12,0.115464497,32,1,0,19.9,596,8,2000_2001,596_2000_2001
2,0.115464497,27,1,0,19.9,597,8,2000_2001,597_2000_2001
8,0.115464497,22,1,0,19.9,599,8,2000_2001,599_2000_2001
20,0.115464497,16,1,0,19.9,600,8,2000_2001,600_2000_2001
22,0.115464497,16,1,0,19.9,601,8,2000_2001,601_2000_2001
12,7.89E-05,16,1,0,19.9,602,8,2000_2001,602_2000_2001
12,0.115464497,16,1,0,19.9,603,8,2000_2001,603_2000_2001
10,0.115464497,9,1,0,19.9,604,8,2000_2001,604_2000_2001
15,0.115464497,9,1,0,19.9,605,8,2000_2001,605_2000_2001
13,0.115464497,9,1,0,19.9,606,8,2000_2001,606_2000_2001
7,0.115464497,66,1,1,19.9,1375,8,2000_2001,1375_2000_2001
20,-0.292911882,37,1,1,3,474,41,2001_2002,474_2001_2002
62,-0.292911882,41,0,1,3,536,41,2001_2002,536_2001_2002
52,-0.292911882,25,0,0,3,541,41,2001_2002,541_2001_2002
21,-0.035781092,15,0,0,17.44,198,8,2003_2004,198_2003_2004
1,-0.035781092,90,0,1,17.44,531,8,2003_2004,531_2003_2004
18,-0.035781092,31,0,0,17.44,550,8,2003_2004,550_2003_2004
13,-0.035781092,31,0,0,17.44,551,8,2003_2004,551_2003_2004
28,-0.035781092,31,0,0,17.44,552,8,2003_2004,552_2003_2004
14,-0.035781092,28,0,0,17.44,553,8,2003_2004,553_2003_2004
27,-0.035781092,28,0,0,17.44,554,8,2003_2004,554_2003_2004
17,-0.035781092,26,0,0,17.44,556,8,2003_2004,556_2003_2004
34,-0.035781092,20,0,0,17.44,560,8,2003_2004,560_2003_2004
12,-0.035781092,20,0,0,17.44,561,8,2003_2004,561_2003_2004
22,-0.035781092,18,0,0,17.44,564,8,2003_2004,564_2003_2004
27,-0.035781092,18,0,0,17.44,566,8,2003_2004,566_2003_2004
3,-0.035781092,57,1,1,17.44,599,8,2003_2004,599_2003_2004
6,-0.035781092,34,1,0,17.44,610,8,2003_2004,610_2003_2004
7,-0.073892711,31,1,0,17.44,611,8,2003_2004,611_2003_2004
52,0.093711209,32,0,0,7.44,198,21,2005_2006,198_2005_2006
29,0.609514466,22,1,1,7.44,495,21,2005_2006,495_2005_2006
59,0.609514466,48,0,0,7.44,552,21,2005_2006,552_2005_2006
63,0.609514466,42,0,0,7.44,556,21,2005_2006,556_2005_2006
14,0.242147809,31,1,0,7.44,768,21,2005_2006,768_2005_2006
42,0.609514466,8,0,0,7.44,1085,21,2005_2006,1085_2005_2006
2,0.609514466,6,0,0,7.44,1089,21,2005_2006,1089_2005_2006
36,0.609514466,8,1,0,7.44,1094,21,2005_2006,1094_2005_2006
5,-0.959481757,29,1,1,8.73,495,21,2005_2006,495_2005_2006
28,-0.959481757,55,0,0,8.73,552,21,2005_2006,552_2005_2006
4,-0.959481757,49,0,0,8.73,556,21,2005_2006,556_2005_2006
2,-1.299473154,38,1,0,8.73,768,21,2005_2006,768_2005_2006
12,-0.959481757,15,0,0,8.73,1085,21,2005_2006,1085_2005_2006
9,-0.959481757,13,0,0,8.73,1089,21,2005_2006,1089_2005_2006
7,-0.959481757,15,1,0,8.73,1094,21,2005_2006,1094_2005_2006
8,-0.959481757,7,1,0,8.73,1098,21,2005_2006,1098_2005_2006
11,-0.959481757,7,1,0,8.73,1099,21,2005_2006,1099_2005_2006
15,0.395962091,24,1,1,8.35,149,8,2005_2006,149_2005_2006
22,0.395962091,21,1,0,8.35,151,8,2005_2006,151_2005_2006
35,0.395962091,21,1,0,8.35,152,8,2005_2006,152_2005_2006
83,0.395962091,40,0,1,8.35,566,8,2005_2006,566_2005_2006
47,0.395962091,16,0,0,8.35,575,8,2005_2006,575_2005_2006
37,0.395962091,13,0,0,8.35,577,8,2005_2006,577_2005_2006
11,0.395962091,7,0,0,8.35,580,8,2005_2006,580_2005_2006
54,0.395962091,7,0,0,8.35,581,8,2005_2006,581_2005_2006
16,0.395962091,7,1,0,8.35,629,8,2005_2006,629_2005_2006
1,0.670211448,29,1,1,11.34,149,8,2006_2007,149_2006_2007
3,0.369329322,26,1,0,11.34,151,8,2006_2007,151_2006_2007
7,0.629626252,26,1,0,11.34,152,8,2006_2007,152_2006_2007
45,0.670211448,45,0,1,11.34,566,8,2006_2007,566_2006_2007
16,0.670211448,21,0,0,11.34,575,8,2006_2007,575_2006_2007
8,0.670211448,18,0,0,11.34,577,8,2006_2007,577_2006_2007
18,0.670211448,12,0,0,11.34,580,8,2006_2007,580_2006_2007
24,0.670211448,12,0,0,11.34,581,8,2006_2007,581_2006_2007
7,0.670211448,12,1,0,11.34,629,8,2006_2007,629_2006_2007
4,1.115469232,34,1,1,11.84,149,8,2006_2007,149_2006_2007
48,1.158659732,30,1,0,11.84,151,8,2006_2007,151_2006_2007
68,1.158659732,30,1,0,11.84,152,8,2006_2007,152_2006_2007
9,1.158659732,50,0,1,11.84,566,8,2006_2007,566_2006_2007
30,1.158659732,25,0,0,11.84,575,8,2006_2007,575_2006_2007
4,1.061921681,23,0,0,11.84,577,8,2006_2007,577_2006_2007
17,1.158659732,16,0,0,11.84,580,8,2006_2007,580_2006_2007
38,1.158659732,16,0,0,11.84,581,8,2006_2007,581_2006_2007
57,1.158659732,10,0,0,11.84,583,8,2006_2007,583_2006_2007
59,1.158659732,10,0,0,11.84,584,8,2006_2007,584_2006_2007
45,1.158659732,16,1,0,11.84,629,8,2006_2007,629_2006_2007
44,1.158659732,10,1,0,11.84,630,8,2006_2007,630_2006_2007
15,-0.330646429,77,1,0,7,102,9,2003_2004,102_2003_2004
16,-0.330646429,75,1,1,7,105,9,2003_2004,105_2003_2004
43,-0.330646429,27,0,1,7,689,9,2003_2004,689_2003_2004
109,-0.330646429,24,0,0,7,697,9,2003_2004,697_2003_2004
55,-0.330646429,18,0,0,7,698,9,2003_2004,698_2003_2004
49,-0.330646429,24,1,0,7,764,9,2003_2004,764_2003_2004
32,-0.330646429,13,1,0,7,768,9,2003_2004,768_2003_2004
6,0.044291006,81,1,0,8.37,102,9,2004_2005,102_2004_2005
16,0.699622328,78,1,1,8.37,105,9,2004_2005,105_2004_2005
30,0.699622328,30,0,1,8.37,689,9,2004_2005,689_2004_2005
45,0.699622328,27,0,0,8.37,697,9,2004_2005,697_2004_2005
33,0.699622328,22,0,0,8.37,698,9,2004_2005,698_2004_2005
37,0.699622328,8,0,0,8.37,700,9,2004_2005,700_2004_2005
54,0.699622328,27,1,0,8.37,764,9,2004_2005,764_2004_2005
65,0.699622328,17,1,0,8.37,768,9,2004_2005,768_2004_2005
40,0.699622328,8,1,0,8.37,769,9,2004_2005,769_2004_2005
0,-0.196164372,86,1,0,8.83,102,9,2004_2005,102_2004_2005
44,0.657076945,83,1,1,8.83,105,9,2004_2005,105_2004_2005
12,0.657076945,35,0,1,8.83,689,9,2004_2005,689_2004_2005
48,0.657076945,9,0,0,8.83,701,9,2004_2005,701_2004_2005
48,0.657076945,9,0,0,8.83,702,9,2004_2005,702_2004_2005
65,0.657076945,9,0,0,8.83,703,9,2004_2005,703_2004_2005
46,0.657076945,9,0,0,8.83,704,9,2004_2005,704_2004_2005
45,0.657076945,12,1,0,8.83,769,9,2004_2005,769_2004_2005
33,0.434305105,86,1,1,7.82,105,9,2004_2005,105_2004_2005
72,0.434305105,38,0,1,7.82,689,9,2004_2005,689_2004_2005
53,0.434305105,11,0,0,7.82,701,9,2004_2005,701_2004_2005
57,0.434305105,11,0,0,7.82,702,9,2004_2005,702_2004_2005
40,0.396441771,11,0,0,7.82,703,9,2004_2005,703_2004_2005
30,0.434305105,11,0,0,7.82,704,9,2004_2005,704_2004_2005
27,0.434305105,15,1,0,7.82,769,9,2004_2005,769_2004_2005
2,0.434305105,8,1,0,7.82,771,9,2004_2005,771_2004_2005
0,-3.598058717,43,0,1,8.48,689,9,2005_2006,689_2005_2006
0,-3.598058717,16,0,0,8.48,701,9,2005_2006,701_2005_2006
0,-3.598058717,16,0,0,8.48,702,9,2005_2006,702_2005_2006
2,-3.598058717,16,0,0,8.48,704,9,2005_2006,704_2005_2006
0,-3.598058717,8,0,0,8.48,707,9,2005_2006,707_2005_2006
0,-3.598058717,8,1,0,8.48,774,9,2005_2006,774_2005_2006
0,-3.598058717,8,1,0,8.48,775,9,2005_2006,775_2005_2006
0,-3.598058717,6,1,0,8.48,776,9,2005_2006,776_2005_2006
3,0.365903912,13,1,1,6.92,496,9,2005_2006,496_2005_2006
68,0.494671971,45,0,1,6.92,689,9,2005_2006,689_2005_2006
42,0.494671971,19,0,0,6.92,701,9,2005_2006,701_2005_2006
53,0.494671971,11,0,0,6.92,707,9,2005_2006,707_2005_2006
48,0.494671971,11,1,0,6.92,774,9,2005_2006,774_2005_2006
23,0.494671971,11,1,0,6.92,775,9,2005_2006,775_2005_2006
37,0.494671971,8,1,0,6.92,776,9,2005_2006,776_2005_2006
21,0.018302453,17,1,1,6.31,496,9,2005_2006,496_2005_2006
20,0.018302453,50,0,1,6.31,689,9,2005_2006,689_2005_2006
25,0.018302453,7,0,0,6.31,711,9,2005_2006,711_2005_2006
16,-0.017738935,7,1,0,6.31,780,9,2005_2006,780_2005_2006
31,0.329182636,24,1,1,7.92,496,9,2006_2007,496_2006_2007
53,0.329182636,14,0,1,7.92,711,9,2006_2007,711_2006_2007
70,0.329182636,11,0,0,7.92,712,9,2006_2007,712_2006_2007
113,0.329182636,11,0,0,7.92,713,9,2006_2007,713_2006_2007
69,0.329182636,7,0,0,7.92,715,9,2006_2007,715_2006_2007
43,0.329182636,14,1,0,7.92,780,9,2006_2007,780_2006_2007
34,0.125349602,11,1,0,7.92,781,9,2006_2007,781_2006_2007
54,0.329182636,7,1,0,7.92,784,9,2006_2007,784_2006_2007
45,0.22873221,104,1,0,6,96,10,2004_2005,96_2004_2005
63,0.22873221,24,0,0,6,813,10,2004_2005,813_2004_2005
33,0.22873221,12,1,0,6,834,10,2004_2005,834_2004_2005
68,0.22873221,10,1,0,6,837,10,2004_2005,837_2004_2005
70,0.22873221,82,1,1,6,1385,10,2004_2005,1385_2004_2005
17,0.22873221,75,0,1,6,1469,10,2004_2005,1469_2004_2005
23,1.030532118,112,1,0,9.73,96,10,2005_2006,96_2005_2006
76,1.107899296,32,0,0,9.73,813,10,2005_2006,813_2005_2006
58,1.123576998,8,0,0,9.73,818,10,2005_2006,818_2005_2006
63,1.107899296,8,0,0,9.73,819,10,2005_2006,819_2005_2006
70,1.087909847,20,1,0,9.73,834,10,2005_2006,834_2005_2006
66,1.103806553,17,1,0,9.73,837,10,2005_2006,837_2005_2006
66,1.103806553,8,1,0,9.73,838,10,2005_2006,838_2005_2006
52,1.109358162,8,1,0,9.73,839,10,2005_2006,839_2005_2006
55,1.123576998,90,1,1,9.73,1385,10,2005_2006,1385_2005_2006
49,1.123576998,83,0,1,9.73,1469,10,2005_2006,1469_2005_2006
0,0.310972162,65,1,1,14.75,130,6,2005_2006,130_2005_2006
1,0.301779404,39,1,0,14.75,142,6,2005_2006,142_2005_2006
4,0.310972162,27,1,0,14.75,146,6,2005_2006,146_2005_2006
2,0.310972162,13,0,0,14.75,355,6,2005_2006,355_2005_2006
4,0.310972162,9,0,0,14.75,357,6,2005_2006,357_2005_2006
7,0.310972162,6,0,0,14.75,359,6,2005_2006,359_2005_2006
7,0.301779404,6,0,0,14.75,360,6,2005_2006,360_2005_2006
7,0.310972162,6,0,0,14.75,361,6,2005_2006,361_2005_2006
5,0.310972162,13,1,0,14.75,371,6,2005_2006,371_2005_2006
4,0.310972162,9,1,0,14.75,373,6,2005_2006,373_2005_2006
9,0.310972162,6,1,0,14.75,374,6,2005_2006,374_2005_2006
22,0.310972162,27,0,1,14.75,814,6,2005_2006,814_2005_2006
11,0.310972162,27,0,0,14.75,815,6,2005_2006,815_2005_2006
16,0.297160817,25,0,0,14.75,816,6,2005_2006,816_2005_2006
9,0.310972162,25,0,0,14.75,817,6,2005_2006,817_2005_2006
30,1.418713025,57,1,1,8.23,130,6,2004_2005,130_2004_2005
54,1.418713025,31,1,0,8.23,142,6,2004_2005,142_2004_2005
27,1.322492932,19,1,0,8.23,146,6,2004_2005,146_2004_2005
56,1.376502009,19,0,1,8.23,814,6,2004_2005,814_2004_2005
44,1.418713025,19,0,0,8.23,815,6,2004_2005,815_2004_2005
113,1.418713025,17,0,0,8.23,816,6,2004_2005,816_2004_2005
123,1.418713025,17,0,0,8.23,817,6,2004_2005,817_2004_2005
53,1.431813092,52,1,1,7,130,6,2004_2005,130_2004_2005
63,1.431813092,26,1,0,7,142,6,2004_2005,142_2004_2005
93,1.431813092,14,1,0,7,146,6,2004_2005,146_2004_2005
88,1.431813092,15,0,0,7,814,6,2004_2005,814_2004_2005
40,1.431813092,15,0,1,7,815,6,2004_2005,815_2004_2005
21,1.431813092,12,0,0,7,816,6,2004_2005,816_2004_2005
59,1.431813092,12,0,0,7,817,6,2004_2005,817_2004_2005
32,1.587240141,60,1,1,8.13,130,6,2005_2006,130_2005_2006
26,1.321487288,34,1,0,8.13,142,6,2005_2006,142_2005_2006
39,1.461542012,22,1,0,8.13,146,6,2005_2006,146_2005_2006
105,1.557474147,8,0,0,8.13,355,6,2005_2006,355_2005_2006
124,1.587240141,8,1,0,8.13,371,6,2005_2006,371_2005_2006
38,1.587240141,22,0,1,8.13,814,6,2005_2006,814_2005_2006
45,1.252448821,22,0,0,8.13,815,6,2005_2006,815_2005_2006
99,1.311645088,20,0,0,8.13,816,6,2005_2006,816_2005_2006
65,1.321487288,20,0,0,8.13,817,6,2005_2006,817_2005_2006
3,1.044025462,62,1,1,9.26,130,6,2005_2006,130_2005_2006
13,0.966900818,37,1,0,9.26,142,6,2005_2006,142_2005_2006
11,0.860279569,24,1,0,9.26,146,6,2005_2006,146_2005_2006
77,1.044025462,11,0,0,9.26,355,6,2005_2006,355_2005_2006
41,1.044025462,6,0,0,9.26,357,6,2005_2006,357_2005_2006
71,1.044025462,11,1,0,9.26,371,6,2005_2006,371_2005_2006
29,1.044025462,6,1,0,9.26,373,6,2005_2006,373_2005_2006
42,1.044025462,25,0,1,9.26,814,6,2005_2006,814_2005_2006
24,0.674957941,25,0,0,9.26,815,6,2005_2006,815_2005_2006
32,0.607446283,22,0,0,9.26,816,6,2005_2006,816_2005_2006
60,0.543105098,22,0,0,9.26,817,6,2005_2006,817_2005_2006
17,-0.954548727,42,0,0,12.17,813,10,2005_2006,813_2005_2006
30,-0.954548727,18,0,0,12.17,818,10,2005_2006,818_2005_2006
37,-0.954548727,18,0,0,12.17,819,10,2005_2006,819_2005_2006
28,-0.954548727,10,0,0,12.17,820,10,2005_2006,820_2005_2006
26,-0.954548727,10,0,0,12.17,821,10,2005_2006,821_2005_2006
11,-1.270020703,29,1,0,12.17,834,10,2005_2006,834_2005_2006
13,-1.270020703,27,1,0,12.17,837,10,2005_2006,837_2005_2006
15,-1.522729016,18,1,0,12.17,838,10,2005_2006,838_2005_2006
25,-1.025206044,18,1,0,12.17,839,10,2005_2006,839_2005_2006
17,-0.954548727,10,1,0,12.17,840,10,2005_2006,840_2005_2006
18,-0.954548727,10,1,0,12.17,841,10,2005_2006,841_2005_2006
8,-0.954548727,99,1,1,12.17,1385,10,2005_2006,1385_2005_2006
6,-0.954548727,93,0,1,12.17,1469,10,2005_2006,1469_2005_2006
10,0.687930309,87,1,0,10.03,123,10,2006_2007,123_2006_2007
27,0.990857308,27,0,0,10.03,818,10,2006_2007,818_2006_2007
37,-0.559939684,19,0,0,10.03,820,10,2006_2007,820_2006_2007
59,0.990857308,19,0,0,10.03,821,10,2006_2007,821_2006_2007
64,0.990857308,10,0,0,10.03,823,10,2006_2007,823_2006_2007
24,0.90905859,10,1,0,10.03,842,10,2006_2007,842_2006_2007
2,0.990857308,64,1,1,10.03,1413,10,2006_2007,1413_2006_2007
0,-2.335706442,59,1,0,10.03,1417,10,2006_2007,1417_2006_2007
17,0.531804117,28,1,0,10.03,1429,10,2006_2007,1429_2006_2007
61,0.990857308,26,1,0,10.03,1430,10,2006_2007,1430_2006_2007
0,-3.999972806,26,1,0,10.03,1431,10,2006_2007,1431_2006_2007
37,0.990857308,23,1,0,10.03,1435,10,2006_2007,1435_2006_2007
13,0.990857308,102,0,1,10.03,1469,10,2006_2007,1469_2006_2007
32,0.578596286,32,0,1,5.92,894,39,1998_1999,894_1998_1999
16,0.578596286,32,0,0,5.92,895,39,1998_1999,895_1998_1999
43,0.578596286,36,1,0,5.92,1376,39,1998_1999,1376_1998_1999
124,1.251392783,35,0,1,5.9,894,39,1998_1999,894_1998_1999
80,1.251392783,35,0,0,5.9,895,39,1998_1999,895_1998_1999
20,1.251392783,39,1,0,5.9,1376,39,1998_1999,1376_1998_1999
90,-0.662620516,29,0,1,9.38,916,18,2001_2002,916_2001_2002
100,-0.662620516,20,0,0,9.38,924,18,2001_2002,924_2001_2002
54,-0.662620516,20,0,0,9.38,925,18,2001_2002,925_2001_2002
43,-0.662620516,17,0,0,9.38,927,18,2001_2002,927_2001_2002
3,-0.662620516,55,1,1,9.38,1381,18,2001_2002,1381_2001_2002
24,-0.662620516,48,1,0,9.38,1389,18,2001_2002,1389_2001_2002
28,-0.662620516,32,1,0,9.38,1398,18,2001_2002,1398_2001_2002
18,-0.662620516,32,1,0,9.38,1399,18,2001_2002,1399_2001_2002
12,-0.662620516,24,1,0,9.38,1404,18,2001_2002,1404_2001_2002
7,0.24268183,35,0,1,10.31,916,18,2002_2003,916_2002_2003
35,0.24268183,10,0,0,10.31,928,18,2002_2003,928_2002_2003
27,-0.069238888,10,0,0,10.31,929,18,2002_2003,929_2002_2003
31,0.24268183,6,0,0,10.31,930,18,2002_2003,930_2002_2003
67,0.24268183,6,1,0,10.31,981,18,2002_2003,981_2002_2003
37,0.24268183,6,1,0,10.31,982,18,2002_2003,982_2002_2003
