babysit,no.babysit,total.day,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
7,31,38,12,1,0,10,2078,75,2009_2010,2078_2009_2010
15,23,38,12,0,0,10,2079,75,2009_2010,2079_2009_2010
1,36,37,62,0,1,22.9231,1501,62,2009_2010,1501_2009_2010
1,36,37,20,1,0,22.9231,1722,62,2009_2010,1722_2009_2010
3,34,37,20,1,0,22.9231,1723,62,2009_2010,1723_2009_2010
4,33,37,19,1,0,22.9231,1730,62,2009_2010,1730_2009_2010
0,37,37,9,1,0,22.9231,1857,62,2009_2010,1857_2009_2010
5,32,37,9,0,0,22.9231,1858,62,2009_2010,1858_2009_2010
4,33,37,9,0,0,22.9231,1860,62,2009_2010,1860_2009_2010
6,31,37,22,1,0,22.9231,1888,62,2009_2010,1888_2009_2010
6,31,37,22,1,0,22.9231,1890,62,2009_2010,1890_2009_2010
9,28,37,22,0,0,22.9231,1892,62,2009_2010,1892_2009_2010
9,28,37,14,1,0,22.9231,1894,62,2009_2010,1894_2009_2010
1,36,37,14,1,0,22.9231,1897,62,2009_2010,1897_2009_2010
2,35,37,12,1,0,22.9231,1898,62,2009_2010,1898_2009_2010
6,31,37,7,0,0,22.9231,1899,62,2009_2010,1899_2009_2010
0,28,28,45,0,1,11.875,1516,76,2009_2010,1516_2009_2010
8,20,28,9,0,0,11.875,1853,76,2009_2010,1853_2009_2010
2,26,28,9,0,0,11.875,1854,76,2009_2010,1854_2009_2010
3,25,28,9,1,0,11.875,1855,76,2009_2010,1855_2009_2010
12,16,28,15,0,0,11.875,2104,76,2009_2010,2104_2009_2010
2,26,28,15,1,0,11.875,2107,76,2009_2010,2107_2009_2010
1,45,46,70,0,1,18.1923,1039,19,2009_2010,1039_2009_2010
0,46,46,22,1,0,18.1923,1702,19,2009_2010,1702_2009_2010
5,41,46,12,1,0,18.1923,1818,19,2009_2010,1818_2009_2010
13,33,46,12,1,0,18.1923,1819,19,2009_2010,1819_2009_2010
5,41,46,12,0,0,18.1923,1820,19,2009_2010,1820_2009_2010
2,44,46,12,1,0,18.1923,1821,19,2009_2010,1821_2009_2010
4,42,46,12,1,0,18.1923,1822,19,2009_2010,1822_2009_2010
11,35,46,22,0,0,18.1923,1856,19,2009_2010,1856_2009_2010
3,43,46,7,0,0,18.1923,2021,19,2009_2010,2021_2009_2010
8,38,46,7,0,0,18.1923,2022,19,2009_2010,2022_2009_2010
1,45,46,7,1,0,18.1923,2023,19,2009_2010,2023_2009_2010
2,44,46,7,1,0,18.1923,2024,19,2009_2010,2024_2009_2010
12,34,46,7,1,0,18.1923,2025,19,2009_2010,2025_2009_2010
3,11,14,16,1,0,9.8333,2049,28,2009_2010,2049_2009_2010
0,14,14,14,0,1,9.8333,2052,28,2009_2010,2052_2009_2010
1,13,14,14,0,0,9.8333,2054,28,2009_2010,2054_2009_2010
0,14,14,14,1,0,9.8333,2056,28,2009_2010,2056_2009_2010
2,12,14,10,1,0,9.8333,2059,28,2009_2010,2059_2009_2010
0,14,14,10,0,0,9.8333,2060,28,2009_2010,2060_2009_2010
5,9,14,10,1,0,9.8333,2061,28,2009_2010,2061_2009_2010
2,12,14,10,0,0,9.8333,2062,28,2009_2010,2062_2009_2010
4,10,14,10,0,0,9.8333,2064,28,2009_2010,2064_2009_2010
1,38,39,53,0,1,16.7143,1510,77,2009_2010,1510_2009_2010
10,29,39,15,0,0,16.7143,1806,77,2009_2010,1806_2009_2010
10,29,39,15,1,0,16.7143,1807,77,2009_2010,1807_2009_2010
4,35,39,15,1,0,16.7143,1808,77,2009_2010,1808_2009_2010
4,35,39,11,1,0,16.7143,1851,77,2009_2010,1851_2009_2010
2,37,39,11,1,0,16.7143,1852,77,2009_2010,1852_2009_2010
9,30,39,24,1,0,16.7143,2125,77,2009_2010,2125_2009_2010
4,35,39,22,1,0,16.7143,2131,77,2009_2010,2131_2009_2010
13,26,39,17,0,0,16.7143,2132,77,2009_2010,2132_2009_2010
6,33,39,9,0,0,16.7143,2135,77,2009_2010,2135_2009_2010
1,38,39,9,1,0,16.7143,2137,77,2009_2010,2137_2009_2010
0,45,45,52,1,1,18.1905,1001,36,2009_2010,1001_2009_2010
1,44,45,53,0,1,18.1905,1511,36,2009_2010,1511_2009_2010
12,33,45,24,0,0,18.1905,1705,36,2009_2010,1705_2009_2010
10,35,45,15,0,0,18.1905,1780,36,2009_2010,1780_2009_2010
10,35,45,15,1,0,18.1905,1781,36,2009_2010,1781_2009_2010
9,36,45,15,1,0,18.1905,1782,36,2009_2010,1782_2009_2010
11,34,45,15,0,0,18.1905,1783,36,2009_2010,1783_2009_2010
1,44,45,13,1,0,18.1905,1831,36,2009_2010,1831_2009_2010
7,38,45,13,1,0,18.1905,1833,36,2009_2010,1833_2009_2010
2,43,45,13,1,0,18.1905,1834,36,2009_2010,1834_2009_2010
2,43,45,5,0,0,18.1905,2154,36,2009_2010,2154_2009_2010
1,44,45,5,0,0,18.1905,2155,36,2009_2010,2155_2009_2010
1,44,45,5,1,0,18.1905,2156,36,2009_2010,2156_2009_2010
0,41,41,59,0,1,31.0476,948,18,2009_2010,948_2009_2010
3,38,41,47,1,1,31.0476,1567,18,2009_2010,1567_2009_2010
1,40,41,36,1,0,31.0476,1574,18,2009_2010,1574_2009_2010
3,38,41,25,0,0,31.0476,1695,18,2009_2010,1695_2009_2010
4,37,41,17,1,0,31.0476,1765,18,2009_2010,1765_2009_2010
8,33,41,17,0,0,31.0476,1766,18,2009_2010,1766_2009_2010
11,30,41,17,0,0,31.0476,1767,18,2009_2010,1767_2009_2010
12,29,41,17,0,0,31.0476,1768,18,2009_2010,1768_2009_2010
6,35,41,15,0,0,31.0476,1810,18,2009_2010,1810_2009_2010
3,38,41,15,1,0,31.0476,1811,18,2009_2010,1811_2009_2010
4,37,41,15,1,0,31.0476,1812,18,2009_2010,1812_2009_2010
4,37,41,15,1,0,31.0476,1813,18,2009_2010,1813_2009_2010
3,38,41,15,1,0,31.0476,1814,18,2009_2010,1814_2009_2010
1,40,41,12,0,0,31.0476,1844,18,2009_2010,1844_2009_2010
0,41,41,12,1,0,31.0476,1845,18,2009_2010,1845_2009_2010
0,41,41,12,0,0,31.0476,1846,18,2009_2010,1846_2009_2010
2,39,41,12,1,0,31.0476,1847,18,2009_2010,1847_2009_2010
2,39,41,12,1,0,31.0476,1999,18,2009_2010,1999_2009_2010
3,38,41,5,1,0,31.0476,2000,18,2009_2010,2000_2009_2010
1,40,41,5,1,0,31.0476,2001,18,2009_2010,2001_2009_2010
1,40,41,5,0,0,31.0476,2002,18,2009_2010,2002_2009_2010
0,41,41,5,0,0,31.0476,2003,18,2009_2010,2003_2009_2010
0,46,46,74,0,1,25.2,815,34,2009_2010,815_2009_2010
0,46,46,62,1,1,25.2,1560,34,2009_2010,1560_2009_2010
7,39,46,17,0,0,25.2,1761,34,2009_2010,1761_2009_2010
10,36,46,17,0,0,25.2,1762,34,2009_2010,1762_2009_2010
10,36,46,17,0,0,25.2,1764,34,2009_2010,1764_2009_2010
7,39,46,15,0,0,25.2,1795,34,2009_2010,1795_2009_2010
2,44,46,15,1,0,25.2,1796,34,2009_2010,1796_2009_2010
6,40,46,15,0,0,25.2,1797,34,2009_2010,1797_2009_2010
5,41,46,15,1,0,25.2,1798,34,2009_2010,1798_2009_2010
5,41,46,15,0,0,25.2,1799,34,2009_2010,1799_2009_2010
4,42,46,15,1,0,25.2,1800,34,2009_2010,1800_2009_2010
6,40,46,15,0,0,25.2,1801,34,2009_2010,1801_2009_2010
2,44,46,10,0,0,25.2,1979,34,2009_2010,1979_2009_2010
3,43,46,10,1,0,25.2,1980,34,2009_2010,1980_2009_2010
2,44,46,10,0,0,25.2,1981,34,2009_2010,1981_2009_2010
2,44,46,10,1,0,25.2,1982,34,2009_2010,1982_2009_2010
2,44,46,5,1,0,25.2,1983,34,2009_2010,1983_2009_2010
0,46,46,5,1,0,25.2,1985,34,2009_2010,1985_2009_2010
1,45,46,5,1,0,25.2,1986,34,2009_2010,1986_2009_2010
0,46,46,5,0,0,25.2,1987,34,2009_2010,1987_2009_2010
0,37,37,61,0,1,13.6111,355,75,2009_2010,355_2009_2010
10,27,37,15,0,0,13.6111,2076,75,2009_2010,2076_2009_2010
2,35,37,15,1,0,13.6111,2077,75,2009_2010,2077_2009_2010
7,30,37,15,1,0,13.6111,2078,75,2009_2010,2078_2009_2010
12,25,37,15,0,0,13.6111,2079,75,2009_2010,2079_2009_2010
2,35,37,5,0,0,13.6111,2081,75,2009_2010,2081_2009_2010
0,37,37,5,0,0,13.6111,2082,75,2009_2010,2082_2009_2010
0,37,37,5,1,0,13.6111,2083,75,2009_2010,2083_2009_2010
0,37,37,5,1,0,13.6111,2084,75,2009_2010,2084_2009_2010
0,36,36,48,0,1,12.0625,1516,76,2009_2010,1516_2009_2010
7,29,36,12,0,0,12.0625,1853,76,2009_2010,1853_2009_2010
10,26,36,12,0,0,12.0625,1854,76,2009_2010,1854_2009_2010
10,26,36,12,1,0,12.0625,1855,76,2009_2010,1855_2009_2010
11,25,36,18,0,0,12.0625,2104,76,2009_2010,2104_2009_2010
0,36,36,18,1,0,12.0625,2107,76,2009_2010,2107_2009_2010
0,36,36,5,0,0,12.0625,2108,76,2009_2010,2108_2009_2010
0,36,36,5,1,0,12.0625,2109,76,2009_2010,2109_2009_2010
1,35,36,5,0,0,12.0625,2110,76,2009_2010,2110_2009_2010
0,36,36,5,1,0,12.0625,2111,76,2009_2010,2111_2009_2010
0,40,40,56,0,1,19.5263,1510,77,2009_2010,1510_2009_2010
11,29,40,17,0,0,19.5263,1806,77,2009_2010,1806_2009_2010
5,35,40,17,1,0,19.5263,1807,77,2009_2010,1807_2009_2010
4,36,40,17,1,0,19.5263,1808,77,2009_2010,1808_2009_2010
5,35,40,14,1,0,19.5263,1851,77,2009_2010,1851_2009_2010
3,37,40,14,1,0,19.5263,1852,77,2009_2010,1852_2009_2010
4,36,40,27,1,0,19.5263,2125,77,2009_2010,2125_2009_2010
5,35,40,24,1,0,19.5263,2131,77,2009_2010,2131_2009_2010
12,28,40,20,0,0,19.5263,2132,77,2009_2010,2132_2009_2010
8,32,40,12,0,0,19.5263,2135,77,2009_2010,2135_2009_2010
2,38,40,12,1,0,19.5263,2137,77,2009_2010,2137_2009_2010
3,37,40,5,1,0,19.5263,2138,77,2009_2010,2138_2009_2010
8,32,40,5,1,0,19.5263,2139,77,2009_2010,2139_2009_2010
2,38,40,5,1,0,19.5263,2140,77,2009_2010,2140_2009_2010
3,37,40,5,1,0,19.5263,2141,77,2009_2010,2141_2009_2010
1,40,41,80,0,1,22.5238,815,34,2010_2011,815_2010_2011
1,40,41,68,1,1,22.5238,1560,34,2010_2011,1560_2010_2011
5,36,41,21,1,0,22.5238,1796,34,2010_2011,1796_2010_2011
8,33,41,21,0,0,22.5238,1797,34,2010_2011,1797_2010_2011
9,32,41,21,1,0,22.5238,1798,34,2010_2011,1798_2010_2011
2,39,41,21,0,0,22.5238,1799,34,2010_2011,1799_2010_2011
0,41,41,21,1,0,22.5238,1800,34,2010_2011,1800_2010_2011
5,36,41,21,0,0,22.5238,1801,34,2010_2011,1801_2010_2011
8,33,41,16,0,0,22.5238,1979,34,2010_2011,1979_2010_2011
2,39,41,16,1,0,22.5238,1980,34,2010_2011,1980_2010_2011
6,35,41,16,0,0,22.5238,1981,34,2010_2011,1981_2010_2011
11,30,41,16,1,0,22.5238,1982,34,2010_2011,1982_2010_2011
3,38,41,10,1,0,22.5238,1983,34,2010_2011,1983_2010_2011
4,37,41,10,1,0,22.5238,1985,34,2010_2011,1985_2010_2011
8,33,41,10,1,0,22.5238,1986,34,2010_2011,1986_2010_2011
2,39,41,10,0,0,22.5238,1987,34,2010_2011,1987_2010_2011
1,40,41,8,1,0,22.5238,1988,34,2010_2011,1988_2010_2011
0,41,41,8,0,0,22.5238,1989,34,2010_2011,1989_2010_2011
3,38,41,8,1,0,22.5238,1990,34,2010_2011,1990_2010_2011
1,40,41,8,0,0,22.5238,1991,34,2010_2011,1991_2010_2011
2,39,41,5,0,0,22.5238,1992,34,2010_2011,1992_2010_2011
0,41,41,5,1,0,22.5238,1993,34,2010_2011,1993_2010_2011
0,47,47,58,1,1,21.8571,1001,36,2010_2011,1001_2010_2011
0,47,47,59,0,1,21.8571,1511,36,2010_2011,1511_2010_2011
13,34,47,30,0,0,21.8571,1705,36,2010_2011,1705_2010_2011
9,38,47,21,0,0,21.8571,1780,36,2010_2011,1780_2010_2011
13,34,47,21,1,0,21.8571,1781,36,2010_2011,1781_2010_2011
5,42,47,21,1,0,21.8571,1782,36,2010_2011,1782_2010_2011
8,39,47,21,0,0,21.8571,1783,36,2010_2011,1783_2010_2011
5,42,47,19,1,0,21.8571,1831,36,2010_2011,1831_2010_2011
13,34,47,19,1,0,21.8571,1833,36,2010_2011,1833_2010_2011
3,44,47,19,1,0,21.8571,1834,36,2010_2011,1834_2010_2011
2,45,47,11,0,0,21.8571,2154,36,2010_2011,2154_2010_2011
0,47,47,11,0,0,21.8571,2155,36,2010_2011,2155_2010_2011
2,45,47,11,1,0,21.8571,2156,36,2010_2011,2156_2010_2011
4,43,47,8,1,0,21.8571,2157,36,2010_2011,2157_2010_2011
2,45,47,8,1,0,21.8571,2158,36,2010_2011,2158_2010_2011
1,46,47,8,0,0,21.8571,2159,36,2010_2011,2159_2010_2011
2,45,47,8,0,0,21.8571,2160,36,2010_2011,2160_2010_2011
2,45,47,8,0,0,21.8571,2161,36,2010_2011,2161_2010_2011
1,46,47,5,1,0,21.8571,2163,36,2010_2011,2163_2010_2011
1,46,47,5,1,0,21.8571,2164,36,2010_2011,2164_2010_2011
1,46,47,5,1,0,21.8571,2165,36,2010_2011,2165_2010_2011
0,47,47,5,0,0,21.8571,2166,36,2010_2011,2166_2010_2011
1,35,36,68,0,1,16.1176,943,65,2010_2011,943_2010_2011
1,35,36,24,1,1,16.1176,1737,65,2010_2011,1737_2010_2011
3,33,36,24,0,0,16.1176,1743,65,2010_2011,1743_2010_2011
4,32,36,21,1,0,16.1176,1790,65,2010_2011,1790_2010_2011
8,28,36,21,1,0,16.1176,1791,65,2010_2011,1791_2010_2011
10,26,36,21,1,0,16.1176,1793,65,2010_2011,1793_2010_2011
3,33,36,19,1,0,16.1176,1835,65,2010_2011,1835_2010_2011
2,34,36,19,1,0,16.1176,1836,65,2010_2011,1836_2010_2011
0,36,36,19,1,0,16.1176,1837,65,2010_2011,1837_2010_2011
2,34,36,19,0,0,16.1176,1838,65,2010_2011,1838_2010_2011
15,21,36,10,0,0,16.1176,1964,65,2010_2011,1964_2010_2011
9,27,36,10,0,0,16.1176,1965,65,2010_2011,1965_2010_2011
2,34,36,8,1,0,16.1176,1967,65,2010_2011,1967_2010_2011
2,34,36,8,0,0,16.1176,1968,65,2010_2011,1968_2010_2011
3,33,36,8,1,0,16.1176,1969,65,2010_2011,1969_2010_2011
1,35,36,8,0,0,16.1176,1972,65,2010_2011,1972_2010_2011
0,40,40,47,0,1,20.65,445,7,2010_2011,445_2010_2011
3,37,40,52,1,1,20.65,500,7,2010_2011,500_2010_2011
2,38,40,29,1,0,20.65,1716,7,2010_2011,1716_2010_2011
4,36,40,23,0,0,20.65,1769,7,2010_2011,1769_2010_2011
2,38,40,23,1,0,20.65,1771,7,2010_2011,1771_2010_2011
7,33,40,23,0,0,20.65,1772,7,2010_2011,1772_2010_2011
10,30,40,23,0,0,20.65,1773,7,2010_2011,1773_2010_2011
14,26,40,19,0,0,20.65,1829,7,2010_2011,1829_2010_2011
4,36,40,19,1,0,20.65,1830,7,2010_2011,1830_2010_2011
4,36,40,16,0,0,20.65,1923,7,2010_2011,1923_2010_2011
2,38,40,16,1,0,20.65,1924,7,2010_2011,1924_2010_2011
0,40,40,16,1,0,20.65,1925,7,2010_2011,1925_2010_2011
0,40,40,16,1,0,20.65,1926,7,2010_2011,1926_2010_2011
1,39,40,8,0,0,20.65,1927,7,2010_2011,1927_2010_2011
5,35,40,8,0,0,20.65,1928,7,2010_2011,1928_2010_2011
0,40,40,8,1,0,20.65,1929,7,2010_2011,1929_2010_2011
1,39,40,8,0,0,20.65,1930,7,2010_2011,1930_2010_2011
0,40,40,6,1,0,20.65,1931,7,2010_2011,1931_2010_2011
3,37,40,6,0,0,20.65,1932,7,2010_2011,1932_2010_2011
1,39,40,6,1,0,20.65,1933,7,2010_2011,1933_2010_2011
3,37,40,6,0,0,20.65,1934,7,2010_2011,1934_2010_2011
0,43,43,66,0,1,15.2632,355,75,2010_2011,355_2010_2011
13,30,43,20,0,0,15.2632,2076,75,2010_2011,2076_2010_2011
0,43,43,20,1,0,15.2632,2077,75,2010_2011,2077_2010_2011
13,30,43,20,0,0,15.2632,2079,75,2010_2011,2079_2010_2011
5,38,43,11,0,0,15.2632,2081,75,2010_2011,2081_2010_2011
1,42,43,11,0,0,15.2632,2082,75,2010_2011,2082_2010_2011
0,43,43,11,1,0,15.2632,2083,75,2010_2011,2083_2010_2011
0,43,43,11,1,0,15.2632,2084,75,2010_2011,2084_2010_2011
4,39,43,8,1,0,15.2632,2085,75,2010_2011,2085_2010_2011
5,38,43,8,0,0,15.2632,2087,75,2010_2011,2087_2010_2011
3,40,43,8,1,0,15.2632,2088,75,2010_2011,2088_2010_2011
0,43,43,5,0,0,15.2632,2089,75,2010_2011,2089_2010_2011
0,43,43,5,1,0,15.2632,2092,75,2010_2011,2092_2010_2011
1,42,43,5,1,0,15.2632,2093,75,2010_2011,2093_2010_2011
2,39,41,70,1,1,23.75,496,9,2010_2011,496_2010_2011
0,41,41,53,1,1,23.75,784,9,2010_2011,784_2010_2011
8,33,41,32,0,0,23.75,1680,9,2010_2011,1680_2010_2011
0,41,41,32,0,1,23.75,1681,9,2010_2011,1681_2010_2011
3,38,41,29,1,0,23.75,1713,9,2010_2011,1713_2010_2011
7,34,41,24,0,0,23.75,1753,9,2010_2011,1753_2010_2011
1,40,41,24,1,0,23.75,1754,9,2010_2011,1754_2010_2011
2,39,41,24,1,0,23.75,1755,9,2010_2011,1755_2010_2011
11,30,41,21,0,0,23.75,1803,9,2010_2011,1803_2010_2011
7,34,41,21,0,0,23.75,1805,9,2010_2011,1805_2010_2011
7,34,41,19,0,0,23.75,1839,9,2010_2011,1839_2010_2011
6,35,41,19,1,0,23.75,1840,9,2010_2011,1840_2010_2011
10,31,41,19,0,0,23.75,1842,9,2010_2011,1842_2010_2011
3,38,41,19,0,0,23.75,1843,9,2010_2011,1843_2010_2011
7,34,41,11,0,0,23.75,1942,9,2010_2011,1942_2010_2011
2,39,41,11,1,0,23.75,1943,9,2010_2011,1943_2010_2011
3,38,41,11,1,0,23.75,1945,9,2010_2011,1945_2010_2011
3,38,41,8,1,0,23.75,1947,9,2010_2011,1947_2010_2011
0,41,41,8,1,0,23.75,1948,9,2010_2011,1948_2010_2011
4,37,41,8,0,0,23.75,1949,9,2010_2011,1949_2010_2011
0,41,41,5,1,0,23.75,1951,9,2010_2011,1951_2010_2011
0,41,41,5,1,0,23.75,1952,9,2010_2011,1952_2010_2011
0,41,41,5,0,0,23.75,1954,9,2010_2011,1954_2010_2011
0,41,41,5,0,0,23.75,1955,9,2010_2011,1955_2010_2011
0,51,51,54,0,1,15.7368,1516,76,2010_2011,1516_2010_2011
9,42,51,18,0,0,15.7368,1854,76,2010_2011,1854_2010_2011
7,44,51,18,1,0,15.7368,1855,76,2010_2011,1855_2010_2011
14,37,51,24,0,0,15.7368,2104,76,2010_2011,2104_2010_2011
1,50,51,24,1,0,15.7368,2107,76,2010_2011,2107_2010_2011
11,40,51,11,0,0,15.7368,2108,76,2010_2011,2108_2010_2011
5,46,51,11,0,0,15.7368,2110,76,2010_2011,2110_2010_2011
7,44,51,11,1,0,15.7368,2111,76,2010_2011,2111_2010_2011
7,44,51,8,1,0,15.7368,2112,76,2010_2011,2112_2010_2011
3,48,51,6,1,0,15.7368,2113,76,2010_2011,2113_2010_2011
8,43,51,6,1,0,15.7368,2114,76,2010_2011,2114_2010_2011
0,51,51,6,0,0,15.7368,2115,76,2010_2011,2115_2010_2011
4,47,51,6,0,0,15.7368,2116,76,2010_2011,2116_2010_2011
1,50,51,6,1,0,15.7368,2117,76,2010_2011,2117_2010_2011
1,38,39,60,0,1,21.4286,1510,77,2010_2011,1510_2010_2011
8,31,39,22,1,0,21.4286,1807,77,2010_2011,1807_2010_2011
9,30,39,22,1,0,21.4286,1808,77,2010_2011,1808_2010_2011
8,31,39,19,1,0,21.4286,1851,77,2010_2011,1851_2010_2011
1,38,39,19,1,0,21.4286,1852,77,2010_2011,1852_2010_2011
9,30,39,32,1,0,21.4286,2125,77,2010_2011,2125_2010_2011
7,32,39,29,1,0,21.4286,2131,77,2010_2011,2131_2010_2011
14,25,39,25,0,0,21.4286,2132,77,2010_2011,2132_2010_2011
7,32,39,17,1,0,21.4286,2137,77,2010_2011,2137_2010_2011
2,37,39,9,1,0,21.4286,2138,77,2010_2011,2138_2010_2011
6,33,39,9,1,0,21.4286,2139,77,2010_2011,2139_2010_2011
5,34,39,9,1,0,21.4286,2140,77,2010_2011,2140_2010_2011
5,34,39,9,1,0,21.4286,2141,77,2010_2011,2141_2010_2011
2,37,39,7,0,0,21.4286,2142,77,2010_2011,2142_2010_2011
0,39,39,7,1,0,21.4286,2143,77,2010_2011,2143_2010_2011
1,38,39,7,0,0,21.4286,2144,77,2010_2011,2144_2010_2011
1,38,39,7,1,0,21.4286,2145,77,2010_2011,2145_2010_2011
0,40,40,22,0,1,11,2052,28,2010_2011,2052_2010_2011
9,31,40,22,0,0,11,2054,28,2010_2011,2054_2010_2011
2,38,40,18,1,0,11,2059,28,2010_2011,2059_2010_2011
15,25,40,18,0,0,11,2060,28,2010_2011,2060_2010_2011
10,30,40,18,1,0,11,2061,28,2010_2011,2061_2010_2011
6,34,40,18,0,0,11,2062,28,2010_2011,2062_2010_2011
1,39,40,18,0,0,11,2064,28,2010_2011,2064_2010_2011
1,39,40,8,0,0,11,2065,28,2010_2011,2065_2010_2011
1,39,40,8,1,0,11,2066,28,2010_2011,2066_2010_2011
3,37,40,8,1,0,11,2067,28,2010_2011,2067_2010_2011
1,41,42,71,0,1,17.8077,943,65,2010_2011,943_2010_2011
1,41,42,27,1,1,17.8077,1737,65,2010_2011,1737_2010_2011
5,37,42,27,0,0,17.8077,1743,65,2010_2011,1743_2010_2011
4,38,42,24,1,0,17.8077,1790,65,2010_2011,1790_2010_2011
2,40,42,24,1,0,17.8077,1791,65,2010_2011,1791_2010_2011
3,39,42,24,1,0,17.8077,1793,65,2010_2011,1793_2010_2011
4,38,42,21,1,0,17.8077,1835,65,2010_2011,1835_2010_2011
7,35,42,21,1,0,17.8077,1836,65,2010_2011,1836_2010_2011
5,37,42,21,1,0,17.8077,1837,65,2010_2011,1837_2010_2011
4,38,42,21,0,0,17.8077,1838,65,2010_2011,1838_2010_2011
7,35,42,13,0,0,17.8077,1964,65,2010_2011,1964_2010_2011
8,34,42,13,0,0,17.8077,1965,65,2010_2011,1965_2010_2011
5,37,42,11,1,0,17.8077,1967,65,2010_2011,1967_2010_2011
5,37,42,11,0,0,17.8077,1968,65,2010_2011,1968_2010_2011
1,41,42,11,1,0,17.8077,1969,65,2010_2011,1969_2010_2011
0,28,28,143,1,1,19.4118,1391,3,2010_2011,1391_2010_2011
1,27,28,81,0,1,19.4118,1497,3,2010_2011,1497_2010_2011
7,21,28,27,1,0,19.4118,1757,3,2010_2011,1757_2010_2011
7,21,28,27,1,0,19.4118,1760,3,2010_2011,1760_2010_2011
5,23,28,19,1,0,19.4118,1871,3,2010_2011,1871_2010_2011
6,22,28,14,0,0,19.4118,1872,3,2010_2011,1872_2010_2011
7,21,28,14,0,0,19.4118,1873,3,2010_2011,1873_2010_2011
1,27,28,14,1,0,19.4118,1874,3,2010_2011,1874_2010_2011
9,19,28,11,0,0,19.4118,1875,3,2010_2011,1875_2010_2011
2,26,28,11,1,0,19.4118,1876,3,2010_2011,1876_2010_2011
1,27,28,11,0,0,19.4118,1877,3,2010_2011,1877_2010_2011
4,24,28,11,1,0,19.4118,1878,3,2010_2011,1878_2010_2011
4,24,28,8,1,0,19.4118,1879,3,2010_2011,1879_2010_2011
5,23,28,8,1,0,19.4118,1880,3,2010_2011,1880_2010_2011
0,28,28,8,1,0,19.4118,1881,3,2010_2011,1881_2010_2011
2,26,28,8,1,0,19.4118,1882,3,2010_2011,1882_2010_2011
0,28,28,8,1,0,19.4118,1883,3,2010_2011,1883_2010_2011
2,26,28,8,0,0,19.4118,1884,3,2010_2011,1884_2010_2011
7,21,28,24,1,0,19.4118,2171,3,2010_2011,2171_2010_2011
5,23,28,19,1,0,19.4118,2174,3,2010_2011,2174_2010_2011
1,40,41,63,0,1,21.4737,1510,77,2010_2011,1510_2010_2011
12,29,41,25,1,0,21.4737,1807,77,2010_2011,1807_2010_2011
7,34,41,25,1,0,21.4737,1808,77,2010_2011,1808_2010_2011
8,33,41,21,1,0,21.4737,1851,77,2010_2011,1851_2010_2011
3,38,41,21,1,0,21.4737,1852,77,2010_2011,1852_2010_2011
7,34,41,31,1,0,21.4737,2131,77,2010_2011,2131_2010_2011
8,33,41,27,0,0,21.4737,2132,77,2010_2011,2132_2010_2011
5,36,41,19,1,0,21.4737,2137,77,2010_2011,2137_2010_2011
5,36,41,12,1,0,21.4737,2139,77,2010_2011,2139_2010_2011
10,31,41,12,1,0,21.4737,2140,77,2010_2011,2140_2010_2011
8,33,41,12,1,0,21.4737,2141,77,2010_2011,2141_2010_2011
4,37,41,9,0,0,21.4737,2142,77,2010_2011,2142_2010_2011
6,35,41,9,1,0,21.4737,2143,77,2010_2011,2143_2010_2011
4,37,41,9,0,0,21.4737,2144,77,2010_2011,2144_2010_2011
3,38,41,9,1,0,21.4737,2145,77,2010_2011,2145_2010_2011
0,41,41,7,1,0,21.4737,2146,77,2010_2011,2146_2010_2011
1,40,41,7,0,0,21.4737,2147,77,2010_2011,2147_2010_2011
0,41,41,7,0,0,21.4737,2148,77,2010_2011,2148_2010_2011
3,38,41,7,0,0,21.4737,2149,77,2010_2011,2149_2010_2011
0,38,38,51,0,1,17.8667,445,7,2010_2011,445_2010_2011
3,35,38,55,1,1,17.8667,500,7,2010_2011,500_2010_2011
9,29,38,33,1,0,17.8667,1716,7,2010_2011,1716_2010_2011
5,33,38,26,1,0,17.8667,1771,7,2010_2011,1771_2010_2011
9,29,38,23,1,0,17.8667,1830,7,2010_2011,1830_2010_2011
9,29,38,20,1,0,17.8667,1924,7,2010_2011,1924_2010_2011
5,33,38,20,1,0,17.8667,1925,7,2010_2011,1925_2010_2011
3,35,38,20,1,0,17.8667,1926,7,2010_2011,1926_2010_2011
7,31,38,12,0,0,17.8667,1927,7,2010_2011,1927_2010_2011
11,27,38,12,0,0,17.8667,1928,7,2010_2011,1928_2010_2011
3,35,38,12,1,0,17.8667,1929,7,2010_2011,1929_2010_2011
0,38,38,12,0,0,17.8667,1930,7,2010_2011,1930_2010_2011
2,36,38,9,1,0,17.8667,1931,7,2010_2011,1931_2010_2011
9,29,38,9,0,0,17.8667,1932,7,2010_2011,1932_2010_2011
3,35,38,9,1,0,17.8667,1933,7,2010_2011,1933_2010_2011
4,34,38,9,0,0,17.8667,1934,7,2010_2011,1934_2010_2011
0,40,40,85,0,1,25.3,815,34,2010_2011,815_2010_2011
0,40,40,73,1,1,25.3,1560,34,2010_2011,1560_2010_2011
6,34,40,26,1,0,25.3,1796,34,2010_2011,1796_2010_2011
8,32,40,26,0,0,25.3,1797,34,2010_2011,1797_2010_2011
8,32,40,26,1,0,25.3,1798,34,2010_2011,1798_2010_2011
13,27,40,26,0,0,25.3,1799,34,2010_2011,1799_2010_2011
