guard.min,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
4,0.414683896,6,1,0,19.45,2406,65,2011_2012,2406_2011_2012
2,0.498704417,9,1,0,17.75,2406,65,2011_2012,2406_2011_2012
53,0.415637924,12,1,0,20.95,2406,65,2011_2012,2406_2011_2012
38,-0.037594697,15,1,0,20.7,2406,65,2011_2012,2406_2011_2012
9,0.006528676,18,1,0,17.05,2406,65,2012_2013,2406_2012_2013
30,0.279657831,21,1,0,16.06,2406,65,2012_2013,2406_2012_2013
34,0.605982652,24,1,0,15.88,2406,65,2012_2013,2406_2012_2013
91,0.366792703,27,1,0,15.64,2406,65,2012_2013,2406_2012_2013
1,0.441831553,6,1,0,19.45,2407,65,2011_2012,2407_2011_2012
0,0.493780372,9,1,0,17.75,2407,65,2011_2012,2407_2011_2012
17,0.415637924,12,1,0,20.95,2407,65,2011_2012,2407_2011_2012
28,0.023824248,15,1,0,20.7,2407,65,2011_2012,2407_2011_2012
20,0.05709606,18,1,0,17.05,2407,65,2012_2013,2407_2012_2013
17,0.279657831,21,1,0,16.06,2407,65,2012_2013,2407_2012_2013
31,0.676494156,24,1,0,15.88,2407,65,2012_2013,2407_2012_2013
10,0.458999889,27,1,0,14.07,2407,65,2012_2013,2407_2012_2013
0,-1.364215084,30,1,0,9.82,2407,65,2013_2014,2407_2013_2014
15,0.439025598,6,1,0,13.15,2408,7,2011_2012,2408_2011_2012
0,0.484326819,9,1,0,11.72,2408,7,2011_2012,2408_2011_2012
73,0.410860635,12,1,0,14.59,2408,7,2011_2012,2408_2011_2012
26,0.514908459,15,1,0,14.7,2408,7,2011_2012,2408_2011_2012
22,0.231825915,18,1,0,14.5,2408,7,2012_2013,2408_2012_2013
67,0.979657075,21,1,0,15.63,2408,7,2012_2013,2408_2012_2013
78,0.882091094,24,1,0,14.4,2408,7,2012_2013,2408_2012_2013
7,-0.021708583,27,1,0,13.91,2408,7,2012_2013,2408_2012_2013
3,0.438557338,6,0,0,13.15,2409,7,2011_2012,2409_2011_2012
5,0.534606849,9,0,0,11.72,2409,7,2011_2012,2409_2011_2012
38,0.410860635,12,0,0,14.59,2409,7,2011_2012,2409_2011_2012
60,0.514908459,15,0,0,14.7,2409,7,2011_2012,2409_2011_2012
3,0.231825915,18,0,0,14.5,2409,7,2012_2013,2409_2012_2013
20,1.035127717,21,0,0,15.63,2409,7,2012_2013,2409_2012_2013
20,0.882091094,24,0,0,14.4,2409,7,2012_2013,2409_2012_2013
59,1.013078768,27,0,0,12.85,2409,7,2012_2013,2409_2012_2013
197,0.475030284,30,0,0,7.06,2409,7,2013_2014,2409_2013_2014
19,-0.797242038,33,0,0,6.78,2409,7,2013_2014,2409_2013_2014
4,0.599806553,6,0,0,23.72,2410,3,2011_2012,2410_2011_2012
29,0.481386465,9,0,0,24.11,2410,3,2011_2012,2410_2011_2012
44,0.438323144,12,0,0,26.8,2410,3,2011_2012,2410_2011_2012
34,0.431277248,15,0,0,25.01,2410,3,2011_2012,2410_2011_2012
25,0.695206225,21,0,0,16.01,2410,94,2012_2013,2410_2012_2013
0,-3.316710109,24,0,0,14.25,2410,94,2012_2013,2410_2012_2013
19,0.501382271,6,1,0,26.44,2411,77,2011_2012,2411_2011_2012
11,0.391327568,9,1,0,29.75,2411,77,2011_2012,2411_2011_2012
4,-0.306137349,12,1,0,31.24,2411,77,2011_2012,2411_2011_2012
16,-0.675535657,15,1,0,29.63,2411,77,2011_2012,2411_2011_2012
0,0.446261732,6,0,0,26.44,2413,77,2011_2012,2413_2011_2012
6,0.36877295,9,0,0,29.75,2413,77,2011_2012,2413_2011_2012
1,-0.306137349,12,0,0,31.24,2413,77,2011_2012,2413_2011_2012
0,-0.715985543,18,0,0,26,2413,77,2012_2013,2413_2012_2013
7,0.571848987,6,1,0,23.72,2414,3,2011_2012,2414_2011_2012
8,0.481386465,9,1,0,24.11,2414,3,2011_2012,2414_2011_2012
43,0.429863387,12,1,0,26.8,2414,3,2011_2012,2414_2011_2012
39,0.563595632,6,1,0,23.72,2415,3,2011_2012,2415_2011_2012
45,0.481386465,9,1,0,24.11,2415,3,2011_2012,2415_2011_2012
117,0.470927381,12,1,0,26.8,2415,3,2011_2012,2415_2011_2012
134,0.431277248,15,1,0,25.01,2415,3,2011_2012,2415_2011_2012
51,-0.543027561,18,1,0,21.27,2415,3,2012_2013,2415_2012_2013
15,0.085822476,6,0,0,27.94,2416,34,2011_2012,2416_2011_2012
18,0.211284293,9,0,0,29.25,2416,34,2011_2012,2416_2011_2012
66,0.163964653,12,0,0,30.6,2416,34,2011_2012,2416_2011_2012
50,0.614375256,15,0,0,28.03,2416,34,2011_2012,2416_2011_2012
18,0.376909132,6,1,0,27.94,2417,34,2011_2012,2417_2011_2012
3,0.226583191,9,1,0,29.25,2417,34,2011_2012,2417_2011_2012
25,0.183275275,12,1,0,30.6,2417,34,2011_2012,2417_2011_2012
41,0.599187295,15,1,0,28.03,2417,34,2011_2012,2417_2011_2012
6,0.287853691,18,1,0,21.69,2417,34,2012_2013,2417_2012_2013
0,-4.796189829,21,1,0,18.5,2417,34,2012_2013,2417_2012_2013
0,-2.2581717,6,0,0,28.33,2419,36,2010_2011,2419_2010_2011
3,0.418257828,6,1,0,25.45,2420,36,2011_2012,2420_2011_2012
1,0.564656743,9,1,0,21.71,2420,36,2011_2012,2420_2011_2012
5,0.415160999,12,1,0,24.06,2420,36,2011_2012,2420_2011_2012
10,0.489287416,15,1,0,17.94,2420,36,2012_2013,2420_2012_2013
16,0.677271238,18,1,0,13.06,2420,36,2012_2013,2420_2012_2013
4,6.01E-04,21,1,0,11.68,2420,36,2012_2013,2420_2012_2013
2,0.458999889,6,1,0,25.45,2421,36,2011_2012,2421_2011_2012
1,0.604749821,9,1,0,21.71,2421,36,2011_2012,2421_2011_2012
24,0.415160999,12,1,0,24.06,2421,36,2011_2012,2421_2011_2012
47,0.489287416,15,1,0,17.94,2421,36,2012_2013,2421_2012_2013
64,0.657503543,18,1,0,13.06,2421,36,2012_2013,2421_2012_2013
13,1.035567765,21,1,0,10.28,2421,36,2012_2013,2421_2012_2013
37,1.162629908,24,1,0,9.49,2421,36,2012_2013,2421_2012_2013
0,-0.290283842,27,1,0,10.53,2421,36,2013_2014,2421_2013_2014
3,0.458999889,6,0,0,25.45,2422,36,2011_2012,2422_2011_2012
0,0.604749821,9,0,0,21.71,2422,36,2011_2012,2422_2011_2012
1,0.415160999,12,0,0,24.06,2422,36,2011_2012,2422_2011_2012
1,0.173512386,15,0,0,18,2422,36,2012_2013,2422_2012_2013
0,-0.865671328,6,1,0,20.1,2423,28,2011_2012,2423_2011_2012
42,0.525889536,6,1,0,18.36,2424,28,2011_2012,2424_2011_2012
63,-0.535970715,9,1,0,20.09,2424,28,2011_2012,2424_2011_2012
26,0.177254082,12,1,0,21.83,2424,28,2011_2012,2424_2011_2012
85,-0.321340393,15,1,0,18.74,2424,28,2012_2013,2424_2012_2013
98,0.370503148,18,1,0,16.33,2424,28,2012_2013,2424_2012_2013
74,0.722113484,21,1,0,12.66,2424,28,2012_2013,2424_2012_2013
46,-0.689632748,24,1,0,12.19,2424,28,2012_2013,2424_2012_2013
3,0.20792183,6,1,0,27.2,2425,34,2011_2012,2425_2011_2012
6,0.265254212,9,1,0,30.17,2425,34,2011_2012,2425_2011_2012
2,0.337981665,12,1,0,30.27,2425,34,2011_2012,2425_2011_2012
4,0.417781882,15,1,0,26.03,2425,34,2012_2013,2425_2012_2013
3,0.08767366,18,1,0,21.07,2425,34,2012_2013,2425_2012_2013
1,0.078390764,6,1,0,27.2,2426,34,2011_2012,2426_2011_2012
25,0.235400668,9,1,0,30.17,2426,34,2011_2012,2426_2011_2012
7,0.282042703,12,1,0,30.27,2426,34,2011_2012,2426_2011_2012
4,0.407745776,15,1,0,26.03,2426,34,2012_2013,2426_2012_2013
62,0.087365316,18,1,0,20.97,2426,34,2012_2013,2426_2012_2013
0,-3.90E-04,6,0,0,27.2,2427,34,2011_2012,2427_2011_2012
3,0.234026948,9,0,0,30.17,2427,34,2011_2012,2427_2011_2012
0,0.337981665,12,0,0,30.27,2427,34,2011_2012,2427_2011_2012
1,0.367040402,15,0,0,26.03,2427,34,2012_2013,2427_2012_2013
4,0.449748407,18,0,0,20.24,2427,34,2012_2013,2427_2012_2013
2,0.785929183,21,0,0,15.91,2427,34,2012_2013,2427_2012_2013
2,0.910713587,24,0,0,14.99,2427,34,2012_2013,2427_2012_2013
0,-1.084547282,30,0,0,13.39,2427,100,2013_2014,2427_2013_2014
10,-0.788634375,33,0,0,14.09,2427,100,2013_2014,2427_2013_2014
35,0.398355307,36,0,0,20.08,2427,100,2013_2014,2427_2013_2014
1,0.497139736,6,1,0,26.61,2429,18,2011_2012,2429_2011_2012
0,0.272743052,9,1,0,29.3,2429,18,2011_2012,2429_2011_2012
4,0.19182798,12,1,0,31.11,2429,18,2011_2012,2429_2011_2012
0,0.025120108,15,1,0,29.1,2429,18,2012_2013,2429_2012_2013
23,0.46955681,18,1,0,31.66,2429,18,2012_2013,2429_2012_2013
1,0.225199938,21,1,0,21.1,2429,18,2012_2013,2429_2012_2013
1,0.850270463,24,1,0,21.43,2429,18,2012_2013,2429_2012_2013
0,-4.962502006,30,1,0,10,2429,81,2013_2014,2429_2013_2014
0,0.515790432,6,1,0,26.61,2431,18,2011_2012,2431_2011_2012
0,0.272743052,9,1,0,29.3,2431,18,2011_2012,2431_2011_2012
0,0.168892105,12,1,0,31.11,2431,18,2011_2012,2431_2011_2012
3,0.089214263,15,1,0,29.1,2431,18,2012_2013,2431_2012_2013
0,0.313422199,18,1,0,31.66,2431,18,2012_2013,2431_2012_2013
0,0.004226725,21,1,0,21.1,2431,18,2012_2013,2431_2012_2013
0,0.909419042,24,1,0,21.43,2431,18,2012_2013,2431_2012_2013
0,-0.370714579,27,1,0,20.32,2431,18,2013_2014,2431_2013_2014
3,0.466353071,6,0,0,26.61,2432,18,2011_2012,2432_2011_2012
0,0.238143679,9,0,0,29.3,2432,18,2011_2012,2432_2011_2012
2,0.11783664,12,0,0,31.11,2432,18,2011_2012,2432_2011_2012
0,-0.013338433,15,0,0,29.1,2432,18,2012_2013,2432_2012_2013
0,0.312905482,18,0,0,31.66,2432,18,2012_2013,2432_2012_2013
2,0.147597114,21,0,0,21.1,2432,18,2012_2013,2432_2012_2013
5,0.90129824,24,0,0,21.43,2432,18,2012_2013,2432_2012_2013
7,0.998819134,27,0,0,16.76,2432,18,2013_2014,2432_2013_2014
10,-1.349864272,33,0,0,5.71,2432,102,2013_2014,2432_2013_2014
106,0.59256311,36,0,0,9.13,2432,102,2013_2014,2432_2013_2014
0,0.380100102,6,1,0,26.61,2433,18,2011_2012,2433_2011_2012
0,0.270607865,9,1,0,29.3,2433,18,2011_2012,2433_2011_2012
1,0.141700299,12,1,0,31.11,2433,18,2011_2012,2433_2011_2012
0,0.152588066,15,1,0,29.1,2433,18,2012_2013,2433_2012_2013
0,0.359090082,18,1,0,31.66,2433,18,2012_2013,2433_2012_2013
0,-0.096053241,21,1,0,21.1,2433,18,2012_2013,2433_2012_2013
1,0.799059654,24,1,0,21.43,2433,18,2012_2013,2433_2012_2013
55,0.370750127,33,1,0,15.07,2433,81,2013_2014,2433_2013_2014
19,0.418971415,36,1,0,18.61,2433,81,2013_2014,2433_2013_2014
2,0.871294168,39,1,0,17.57,2433,81,2014_2015,2433_2014_2015
0,0.717417264,42,1,0,20.96,2433,81,2014_2015,2433_2014_2015
0,0.405584871,45,1,0,21.97,2433,81,2014_2015,2433_2014_2015
0,-0.598291325,54,1,0,21.68,2433,81,2015_2016,2433_2015_2016
23,0.562108593,6,0,0,13.32,2434,70,2011_2012,2434_2011_2012
194,0.320120542,9,0,0,15.8,2434,70,2011_2012,2434_2011_2012
323,0.409184348,12,0,0,18.03,2434,70,2011_2012,2434_2011_2012
118,0.110589622,15,0,0,14.79,2434,70,2011_2012,2434_2011_2012
18,0.498257561,6,1,0,9.98,2435,76,2011_2012,2435_2011_2012
10,0.546926995,9,1,0,7.78,2435,76,2011_2012,2435_2011_2012
53,0.610083503,12,1,0,9.57,2435,76,2011_2012,2435_2011_2012
204,-0.063361838,15,1,0,8.64,2435,76,2011_2012,2435_2011_2012
18,0.204550482,6,1,0,16.42,2436,28,2011_2012,2436_2011_2012
7,0.528729202,9,1,0,17.84,2436,28,2011_2012,2436_2011_2012
47,-0.426682499,12,1,0,20.52,2436,28,2011_2012,2436_2011_2012
111,0.189552859,15,1,0,21.85,2436,28,2011_2012,2436_2011_2012
20,-0.247876466,18,1,0,18.35,2436,28,2012_2013,2436_2012_2013
1,0.743864907,24,1,0,15.66,2436,34,2012_2013,2436_2012_2013
1,0.994888556,27,1,0,14.99,2436,34,2012_2013,2436_2012_2013
8,0.204831768,30,1,0,6.02,2436,34,2013_2014,2436_2013_2014
4,0.580258863,6,1,0,24.75,2437,62,2011_2012,2437_2011_2012
0,-0.052648248,9,1,0,27.65,2437,62,2011_2012,2437_2011_2012
1,-0.170462395,12,1,0,30.73,2437,62,2011_2012,2437_2011_2012
0,0.471155667,15,1,0,36.3,2437,62,2011_2012,2437_2011_2012
2,0.288380652,18,1,0,34.08,2437,62,2012_2013,2437_2012_2013
1,0.065280177,21,1,0,30.06,2437,62,2012_2013,2437_2012_2013
0,-0.138407966,24,1,0,26.78,2437,62,2012_2013,2437_2012_2013
38,0.407505856,27,1,0,25.29,2437,62,2012_2013,2437_2012_2013
8,-0.15657271,30,1,0,18.9,2437,100,2013_2014,2437_2013_2014
11,-0.611022644,33,1,0,13.65,2437,100,2013_2014,2437_2013_2014
10,-0.389397791,36,1,0,14.72,2437,100,2013_2014,2437_2013_2014
92,0.494901143,39,1,0,19.73,2437,100,2013_2014,2437_2013_2014
40,-0.640141313,42,1,0,17.25,2437,100,2014_2015,2437_2014_2015
7,-1.805852496,45,1,0,12.94,2437,100,2014_2015,2437_2014_2015
0,0.534172395,6,0,0,24.75,2438,62,2011_2012,2438_2011_2012
8,0.004226725,9,0,0,27.65,2438,62,2011_2012,2438_2011_2012
3,-0.266053064,12,0,0,30.73,2438,62,2011_2012,2438_2011_2012
20,0.471155667,15,0,0,36.3,2438,62,2011_2012,2438_2011_2012
3,0.25745129,18,0,0,34.08,2438,62,2012_2013,2438_2012_2013
10,0.247698036,21,0,0,30.06,2438,62,2012_2013,2438_2012_2013
8,-0.142463312,24,0,0,26.78,2438,62,2012_2013,2438_2012_2013
48,0.745154591,27,0,0,25.29,2438,62,2012_2013,2438_2012_2013
19,0.204831768,30,0,0,12.14,2438,62,2013_2014,2438_2013_2014
8,0.361082312,33,0,1,13.25,2438,62,2013_2014,2438_2013_2014
6,0.319863562,36,0,1,17.14,2438,62,2013_2014,2438_2013_2014
23,0.413012629,39,0,1,20.09,2438,62,2013_2014,2438_2013_2014
23,0.632807808,42,0,1,19.49,2438,62,2014_2015,2438_2014_2015
16,1.01203348,45,0,1,18.65,2438,62,2014_2015,2438_2014_2015
12,0.412295701,48,0,1,22.2,2438,62,2014_2015,2438_2014_2015
22,0.538293745,51,0,1,20.74,2438,62,2014_2015,2438_2014_2015
40,0.625547616,54,0,1,16.74,2438,62,2015_2016,2438_2015_2016
5,0.783429765,57,0,1,16.25,2438,62,2015_2016,2438_2015_2016
27,0.738878163,60,0,1,15.43,2438,62,2015_2016,2438_2015_2016
193,0.992615395,63,0,1,15.7,2438,62,2015_2016,2438_2015_2016
33,0.946752086,66,0,1,10.3,2438,62,2016_2017,2438_2016_2017
12,1.259240418,69,0,1,17.3,2438,62,2016_2017,2438_2016_2017
114,1.067001985,72,0,1,21.21,2438,62,2016_2017,2438_2016_2017
154,1.55972383,75,0,1,23.91,2438,62,2016_2017,2438_2016_2017
2,-0.347955749,78,0,0,24.48,2438,62,2017_2018,2438_2017_2018
5,0.60639333,6,1,0,24.75,2439,62,2011_2012,2439_2011_2012
22,-0.049211356,9,1,0,27.65,2439,62,2011_2012,2439_2011_2012
34,-0.215015311,12,1,0,30.73,2439,62,2011_2012,2439_2011_2012
36,0.471155667,15,1,0,36.3,2439,62,2011_2012,2439_2011_2012
43,0.173800598,18,1,0,34.08,2439,62,2012_2013,2439_2012_2013
40,0.247698036,21,1,0,30.06,2439,62,2012_2013,2439_2012_2013
19,0.147597114,24,1,0,26.78,2439,62,2012_2013,2439_2012_2013
10,0.625143057,30,1,0,10.89,2439,94,2013_2014,2439_2013_2014
105,0.732384718,33,1,0,8.59,2439,94,2013_2014,2439_2013_2014
264,0.709299106,36,1,0,9.22,2439,94,2013_2014,2439_2013_2014
75,-2.745749495,39,1,0,11.5,2439,94,2013_2014,2439_2013_2014
0,0.095358141,6,1,0,26.02,2440,36,2011_2012,2440_2011_2012
0,0.444165144,6,1,0,13.15,2441,7,2011_2012,2441_2011_2012
0,0.544343149,9,1,0,11.72,2441,7,2011_2012,2441_2011_2012
40,0.410860635,12,1,0,14.59,2441,7,2011_2012,2441_2011_2012
33,0.514908459,15,1,0,14.7,2441,7,2011_2012,2441_2011_2012
31,0.231825915,18,1,0,14.5,2441,7,2012_2013,2441_2012_2013
18,1.035127717,21,1,0,15.63,2441,7,2012_2013,2441_2012_2013
26,0.853319313,24,1,0,14.4,2441,7,2012_2013,2441_2012_2013
74,0.892633377,27,1,0,12.85,2441,7,2012_2013,2441_2012_2013
55,-0.849501609,30,1,0,8.72,2441,7,2013_2014,2441_2013_2014
3,-0.078022053,6,0,0,20.84,2445,75,2011_2012,2445_2011_2012
112,0.289960232,12,0,0,9.43,2445,90,2012_2013,2445_2012_2013
85,0.803465258,15,0,0,12.22,2445,90,2012_2013,2445_2012_2013
25,1.196170355,18,0,0,11.42,2445,90,2012_2013,2445_2012_2013
48,0.801176243,24,0,0,13.39,2445,90,2013_2014,2445_2013_2014
2,-2.588244313,27,0,0,4.3,2445,101,2013_2014,2445_2013_2014
0,0.415637924,6,1,0,20.95,2449,65,2011_2012,2449_2011_2012
4,-0.027769277,9,1,0,20.7,2449,65,2011_2012,2449_2011_2012
0,0.039608545,12,1,0,17.05,2449,65,2012_2013,2449_2012_2013
17,0.279657831,15,1,0,16.06,2449,65,2012_2013,2449_2012_2013
18,0.661049002,18,1,0,15.88,2449,65,2012_2013,2449_2012_2013
6,0.407265891,21,1,0,15.64,2449,65,2012_2013,2449_2012_2013
12,-0.081889635,6,0,0,30.76,2451,34,2011_2012,2451_2011_2012
12,0.578371469,9,0,0,29.65,2451,34,2011_2012,2451_2011_2012
19,0.346315958,12,0,0,23.59,2451,34,2012_2013,2451_2012_2013
16,0.699412286,15,0,0,18.76,2451,34,2012_2013,2451_2012_2013
4,0.778774959,18,0,0,15,2451,34,2012_2013,2451_2012_2013
27,-0.254309627,24,0,0,18.41,2451,100,2013_2014,2451_2013_2014
3,-0.112898931,6,0,0,30.76,2452,34,2011_2012,2452_2011_2012
0,0.572903258,9,0,0,29.65,2452,34,2011_2012,2452_2011_2012
0,0.294162908,12,0,0,23.59,2452,34,2012_2013,2452_2012_2013
9,0.699412286,15,0,0,18.76,2452,34,2012_2013,2452_2012_2013
20,0.83337029,18,0,0,15,2452,34,2012_2013,2452_2012_2013
1,-0.254309627,24,0,0,18.41,2452,100,2013_2014,2452_2013_2014
0,-0.112898931,6,1,0,30.76,2453,34,2011_2012,2453_2011_2012
1,0.572903258,9,1,0,29.65,2453,34,2011_2012,2453_2011_2012
1,0.277799844,12,1,0,23.59,2453,34,2012_2013,2453_2012_2013
3,0.699412286,15,1,0,18.76,2453,34,2012_2013,2453_2012_2013
0,0.775182745,18,1,0,15,2453,34,2012_2013,2453_2012_2013
0,0.890499014,21,1,0,12.89,2453,34,2012_2013,2453_2012_2013
16,0.82336417,27,1,0,8.01,2453,28,2013_2014,2453_2013_2014
342,0.755060001,30,1,0,9.56,2453,28,2013_2014,2453_2013_2014
77,0.244702941,33,1,0,10.53,2453,28,2013_2014,2453_2013_2014
22,0.750483722,36,1,0,10.71,2453,28,2014_2015,2453_2014_2015
57,0.93490491,39,1,1,10.11,2453,28,2014_2015,2453_2014_2015
9,0.788423713,42,1,1,9.94,2453,28,2014_2015,2453_2014_2015
62,0.535258252,45,1,1,13.36,2453,28,2014_2015,2453_2014_2015
160,0.878944509,48,1,1,13.89,2453,28,2015_2016,2453_2015_2016
0,-2.225629572,51,1,0,16,2453,28,2015_2016,2453_2015_2016
3,-0.157319651,6,0,0,30.76,2454,34,2011_2012,2454_2011_2012
0,0.578371469,9,0,0,29.65,2454,34,2011_2012,2454_2011_2012
0,0.277799844,12,0,0,23.59,2454,34,2012_2013,2454_2012_2013
9,0.699412286,15,0,0,18.76,2454,34,2012_2013,2454_2012_2013
0,-1.441558381,18,0,0,16.92,2454,34,2012_2013,2454_2012_2013
32,-0.504198833,6,1,0,31.65,2455,77,2011_2012,2455_2011_2012
0,-0.009672893,9,1,0,26.49,2455,77,2011_2012,2455_2011_2012
29,0.785394005,15,1,0,20.07,2455,77,2012_2013,2455_2012_2013
5,0.672406694,18,1,0,20.96,2455,77,2012_2013,2455_2012_2013
8,0.089522161,21,1,0,17.23,2455,77,2012_2013,2455_2012_2013
63,-0.471764213,24,1,0,10.31,2455,77,2013_2014,2455_2013_2014
0,-0.488604766,6,1,0,31.65,2458,77,2011_2012,2458_2011_2012
4,-0.009672893,9,1,0,26.49,2458,77,2011_2012,2458_2011_2012
50,0.786642404,15,1,0,20.07,2458,77,2012_2013,2458_2012_2013
68,0.635017984,18,1,0,20.96,2458,77,2012_2013,2458_2012_2013
46,0.089522161,21,1,0,17.23,2458,77,2012_2013,2458_2012_2013
42,-0.589349564,24,1,0,10.31,2458,77,2013_2014,2458_2013_2014
1,0.604338613,6,0,0,23.72,2515,3,2011_2012,2515_2011_2012
11,0.481386465,9,0,0,24.11,2515,3,2011_2012,2515_2011_2012
14,0.470927381,12,0,0,26.8,2515,3,2011_2012,2515_2011_2012
14,0.431277248,15,0,0,25.01,2515,3,2011_2012,2515_2011_2012
17,0.677465434,21,0,0,16.01,2515,94,2012_2013,2515_2012_2013
15,-0.069275455,24,0,0,9.39,2515,94,2012_2013,2515_2012_2013
56,0.982565084,27,0,0,10.21,2515,94,2012_2013,2515_2012_2013
42,0.299396859,30,0,0,10.27,2515,94,2013_2014,2515_2013_2014
126,0.783965767,33,0,0,7.84,2515,94,2013_2014,2515_2013_2014
107,0.491985088,36,0,0,10.08,2515,94,2013_2014,2515_2013_2014
1,0.476849569,6,0,0,27.02,2516,3,2011_2012,2516_2011_2012
2,0.37395652,9,0,0,24.82,2516,3,2011_2012,2516_2011_2012
27,0.650977832,15,0,0,15.87,2516,94,2012_2013,2516_2012_2013
12,0.579210656,6,1,0,23.72,2518,3,2011_2012,2518_2011_2012
44,0.494901143,9,1,0,24.11,2518,3,2011_2012,2518_2011_2012
61,0.455076203,12,1,0,26.8,2518,3,2011_2012,2518_2011_2012
45,0.431277248,15,1,0,25.01,2518,3,2011_2012,2518_2011_2012
2,-0.411090534,18,1,0,21.98,2518,3,2012_2013,2518_2012_2013
19,0.615598825,6,1,0,26.33,2519,3,2011_2012,2519_2011_2012
2,0.257721153,9,1,0,22.34,2519,3,2012_2013,2519_2012_2013
76,-0.519489557,15,1,0,11.24,2519,94,2012_2013,2519_2012_2013
56,1.082079874,18,1,0,9.64,2519,94,2012_2013,2519_2012_2013
59,0.419922243,21,1,0,10.79,2519,94,2013_2014,2519_2013_2014
0,0.084277769,6,0,0,33.85,2529,62,2011_2012,2529_2011_2012
0,0.540457541,9,0,0,35.21,2529,62,2011_2012,2529_2011_2012
0,0.046632342,12,0,0,32.35,2529,62,2012_2013,2529_2012_2013
0,0.2743421,15,0,0,30.3,2529,62,2012_2013,2529_2012_2013
0,0.343039248,18,0,0,25.37,2529,62,2012_2013,2529_2012_2013
25,0.72136325,21,0,0,17.52,2529,62,2012_2013,2529_2012_2013
50,-0.054714837,24,0,0,11.91,2529,62,2013_2014,2529_2013_2014
7,-0.170462395,27,0,0,14.82,2529,62,2013_2014,2529_2013_2014
80,0.372231002,30,0,0,18.81,2529,62,2013_2014,2529_2013_2014
2,0.544558669,6,0,0,35.41,2530,62,2011_2012,2530_2011_2012
0,0.167155176,9,0,0,33.7,2530,62,2012_2013,2530_2012_2013
0,0.260955055,12,0,0,30.11,2530,62,2012_2013,2530_2012_2013
0,0.102996612,15,0,0,25.81,2530,62,2012_2013,2530_2012_2013
15,0.620278328,18,0,0,19.91,2530,62,2012_2013,2530_2012_2013
9,-0.854653656,21,0,0,12.05,2530,62,2013_2014,2530_2013_2014
42,0.122645215,6,1,0,23.7,2531,62,2010_2011,2531_2010_2011
35,0.422533372,9,1,0,25.23,2531,62,2011_2012,2531_2011_2012
43,-0.01200429,12,1,0,28.02,2531,62,2011_2012,2531_2011_2012
35,-0.174621092,15,1,0,31.39,2531,62,2011_2012,2531_2011_2012
83,0.492658615,18,1,0,35.66,2531,62,2011_2012,2531_2011_2012
89,0.237321395,21,1,0,34.18,2531,62,2012_2013,2531_2012_2013
8,0.247426045,24,1,0,30.1,2531,62,2012_2013,2531_2012_2013
0,0.083659362,27,1,0,26.59,2531,62,2012_2013,2531_2012_2013
57,0.726418792,30,1,0,22.33,2531,62,2012_2013,2531_2012_2013
73,0.164835587,33,1,0,12.17,2531,62,2013_2014,2531_2013_2014
57,0.267666136,36,1,0,13.57,2531,62,2013_2014,2531_2013_2014
135,0.287590128,39,1,1,17.53,2531,62,2013_2014,2531_2013_2014
118,0.482291911,42,1,1,20.15,2531,62,2013_2014,2531_2013_2014
5,0.76016602,48,1,0,13.85,2531,86,2014_2015,2531_2014_2015
8,0.51623119,51,1,1,14.81,2531,86,2014_2015,2531_2014_2015
30,0.386945971,54,1,1,15.71,2531,86,2014_2015,2531_2014_2015
197,0.910875313,57,1,1,13.65,2531,86,2015_2016,2531_2015_2016
85,0.494452953,60,1,0,11.14,2531,86,2015_2016,2531_2015_2016
0,-6.001109098,63,1,0,8.57,2531,86,2015_2016,2531_2015_2016
112,0.122645215,6,1,0,23.7,2532,62,2010_2011,2532_2010_2011
136,0.420872363,9,1,0,25.23,2532,62,2011_2012,2532_2011_2012
38,0.020903743,12,1,0,28.02,2532,62,2011_2012,2532_2011_2012
47,-0.279138037,15,1,0,31.39,2532,62,2011_2012,2532_2011_2012
30,0.492658615,18,1,0,35.66,2532,62,2011_2012,2532_2011_2012
72,0.258260706,21,1,0,34.18,2532,62,2012_2013,2532_2012_2013
52,0.237595548,24,1,0,30.1,2532,62,2012_2013,2532_2012_2013
3,0.055199938,27,1,0,26.59,2532,62,2012_2013,2532_2012_2013
0,-0.332434147,33,1,0,18.45,2532,100,2013_2014,2532_2013_2014
3,-0.401102219,36,1,0,13.44,2532,100,2013_2014,2532_2013_2014
0,-2.352716701,39,1,0,11.73,2532,100,2013_2014,2532_2013_2014
1,0.567411508,6,1,0,24.75,2533,62,2011_2012,2533_2011_2012
0,-0.108936338,9,1,0,27.65,2533,62,2011_2012,2533_2011_2012
5,-0.170462395,12,1,0,30.73,2533,62,2011_2012,2533_2011_2012
0,0.471155667,15,1,0,36.3,2533,62,2011_2012,2533_2011_2012
27,0.288380652,18,1,0,34.08,2533,62,2012_2013,2533_2012_2013
12,0.237321395,21,1,0,30.06,2533,62,2012_2013,2533_2012_2013
0,-0.173107269,24,1,0,26.78,2533,62,2012_2013,2533_2012_2013
21,0.407505856,27,1,0,25.29,2533,62,2012_2013,2533_2012_2013
0,-0.225612477,30,1,0,18.9,2533,100,2013_2014,2533_2013_2014
0,-2.31162543,33,1,0,14.67,2533,100,2013_2014,2533_2013_2014
3,0.567411508,6,1,0,24.75,2534,62,2011_2012,2534_2011_2012
0,0.001260957,9,1,0,27.65,2534,62,2011_2012,2534_2011_2012
